Point;Latitude;Longitude;Contexte;P�riode;NORSPI;
9053;46.063;-0.0936;A1B;H3;-2.13;
9054;46.0652;0.0097;A1B;H3;-2.13;
9055;46.0673;0.1131;A1B;H3;-2.08;
9056;46.0693;0.2164;A1B;H3;-2.08;
9057;46.0712;0.3198;A1B;H3;-2.28;
9058;46.073;0.4232;A1B;H3;-2.28;
9059;46.0747;0.5266;A1B;H3;-2.08;
9060;46.0763;0.63;A1B;H3;-2.49;
9061;46.0778;0.7334;A1B;H3;-2.49;
9062;46.0792;0.8368;A1B;H3;-2.2;
9063;46.0806;0.9402;A1B;H3;-2.19;
9064;46.0818;1.0436;A1B;H3;-2.19;
9065;46.0829;1.147;A1B;H3;-2.19;
9066;46.084;1.2504;A1B;H3;-2.41;
9067;46.0849;1.3539;A1B;H3;-2.41;
9068;46.0858;1.4573;A1B;H3;-2.2;
9069;46.0865;1.5607;A1B;H3;-1.6;
9070;46.0872;1.6642;A1B;H3;-1.6;
9071;46.0878;1.7676;A1B;H3;-1.7;
9072;46.0882;1.871;A1B;H3;-1.7;
9073;46.0886;1.9745;A1B;H3;-1.7;
9074;46.0889;2.0779;A1B;H3;-1.7;
9075;46.0891;2.1814;A1B;H3;-1.7;
9076;46.0892;2.2848;A1B;H3;-1.7;
9077;46.0892;2.3883;A1B;H3;-1.62;
9078;46.0891;2.4917;A1B;H3;-1.62;
9079;46.0889;2.5952;A1B;H3;-0.88;
9080;46.0886;2.6986;A1B;H3;-0.88;
9081;46.0882;2.802;A1B;H3;-0.88;
9082;46.0878;2.9055;A1B;H3;-0.88;
9083;46.0872;3.0089;A1B;H3;-0.88;
9084;46.0865;3.1124;A1B;H3;-1.17;
9085;46.0858;3.2158;A1B;H3;-0.83;
9086;46.0849;3.3192;A1B;H3;-0.83;
9087;46.084;3.4226;A1B;H3;-0.83;
9088;46.0829;3.5261;A1B;H3;-0.94;
9089;46.0818;3.6295;A1B;H3;-0.94;
9090;46.0806;3.7329;A1B;H3;-0.85;
9091;46.0792;3.8363;A1B;H3;-1.12;
9092;46.0778;3.9397;A1B;H3;-0.53;
9093;46.0763;4.0431;A1B;H3;-0.53;
9094;46.0747;4.1465;A1B;H3;-0.53;
9095;46.073;4.2499;A1B;H3;-0.74;
9096;46.0712;4.3533;A1B;H3;-1.21;
9097;46.0693;4.4567;A1B;H3;-1.2;
9098;46.0673;4.56;A1B;H3;-1.21;
9099;46.0652;4.6634;A1B;H3;-1.03;
9100;46.0631;4.7667;A1B;H3;-1.16;
9101;46.0608;4.8701;A1B;H3;-1.15;
9102;46.0584;4.9734;A1B;H3;-1.15;
9103;46.056;5.0767;A1B;H3;-1.15;
9104;46.0534;5.18;A1B;H3;-1.15;
9105;46.0508;5.2833;A1B;H3;-1.15;
9106;46.048;5.3866;A1B;H3;-1.45;
9107;46.0452;5.4899;A1B;H3;-1.49;
9108;46.0422;5.5932;A1B;H3;-1.48;
9109;46.0392;5.6965;A1B;H3;-1.49;
9110;46.0361;5.7997;A1B;H3;-1.26;
9111;46.0329;5.903;A1B;H3;-1.23;
9112;46.0296;6.0062;A1B;H3;-1.23;
9113;46.0262;6.1094;A1B;H3;-1.22;
9114;46.0227;6.2126;A1B;H3;-1.22;
9115;46.0191;6.3158;A1B;H3;-1.61;
9116;46.0154;6.419;A1B;H3;-1.58;
9117;46.0116;6.5221;A1B;H3;-1.59;
9118;46.0077;6.6253;A1B;H3;-1.68;
9119;46.0037;6.7284;A1B;H3;-1.64;
9120;45.9997;6.8315;A1B;H3;-1.64;
9121;45.9955;6.9346;A1B;H3;-1.64;
9187;46.1111;-1.0278;A1B;H3;-1.92;
9188;46.1141;-0.9244;A1B;H3;-2.26;
9189;46.1171;-0.821;A1B;H3;-2.26;
9190;46.1199;-0.7176;A1B;H3;-2.27;
9191;46.1226;-0.6141;A1B;H3;-2.26;
9192;46.1253;-0.5107;A1B;H3;-2.27;
9193;46.1279;-0.4073;A1B;H3;-2.23;
9194;46.1303;-0.3038;A1B;H3;-2.23;
9195;46.1327;-0.2003;A1B;H3;-2.23;
9196;46.135;-0.0968;A1B;H3;-2.13;
9197;46.1372;0.0066;A1B;H3;-2.13;
9198;46.1392;0.1101;A1B;H3;-2.13;
9199;46.1412;0.2136;A1B;H3;-2.28;
9200;46.1431;0.3171;A1B;H3;-2.28;
9201;46.1449;0.4207;A1B;H3;-2.28;
9202;46.1466;0.5242;A1B;H3;-2.27;
9203;46.1483;0.6277;A1B;H3;-2.27;
9204;46.1498;0.7313;A1B;H3;-2.07;
9205;46.1512;0.8348;A1B;H3;-2.2;
9206;46.1525;0.9383;A1B;H3;-2.2;
9207;46.1538;1.0419;A1B;H3;-2.2;
9208;46.1549;1.1454;A1B;H3;-2.19;
9209;46.1559;1.249;A1B;H3;-2.19;
9210;46.1569;1.3526;A1B;H3;-2.19;
9211;46.1577;1.4561;A1B;H3;-2.2;
9212;46.1585;1.5597;A1B;H3;-1.64;
9213;46.1592;1.6633;A1B;H3;-1.64;
9214;46.1597;1.7669;A1B;H3;-1.61;
9215;46.1602;1.8704;A1B;H3;-1.67;
9216;46.1606;1.974;A1B;H3;-1.7;
9217;46.1609;2.0776;A1B;H3;-1.7;
9218;46.1611;2.1812;A1B;H3;-1.67;
9219;46.1612;2.2848;A1B;H3;-1.67;
9220;46.1612;2.3883;A1B;H3;-1.67;
9221;46.1611;2.4919;A1B;H3;-1.62;
9222;46.1609;2.5955;A1B;H3;-1.39;
9223;46.1606;2.6991;A1B;H3;-0.88;
9224;46.1602;2.8027;A1B;H3;-0.88;
9225;46.1597;2.9062;A1B;H3;-0.88;
9226;46.1592;3.0098;A1B;H3;-0.99;
9227;46.1585;3.1134;A1B;H3;-1.17;
9228;46.1578;3.2169;A1B;H3;-0.83;
9229;46.1569;3.3205;A1B;H3;-0.83;
9230;46.156;3.4241;A1B;H3;-0.83;
9231;46.1549;3.5276;A1B;H3;-0.94;
9232;46.1538;3.6312;A1B;H3;-0.94;
9233;46.1525;3.7347;A1B;H3;-0.84;
9234;46.1512;3.8383;A1B;H3;-0.52;
9235;46.1498;3.9418;A1B;H3;-0.53;
9236;46.1483;4.0454;A1B;H3;-0.53;
9237;46.1467;4.1489;A1B;H3;-0.53;
9238;46.145;4.2524;A1B;H3;-0.74;
9239;46.1432;4.3559;A1B;H3;-0.74;
9240;46.1413;4.4594;A1B;H3;-1.21;
9241;46.1393;4.5629;A1B;H3;-1.21;
9242;46.1372;4.6664;A1B;H3;-1.03;
9243;46.135;4.7699;A1B;H3;-0.9;
9244;46.1327;4.8734;A1B;H3;-1.15;
9245;46.1304;4.9769;A1B;H3;-1.15;
9246;46.1279;5.0803;A1B;H3;-1.15;
9247;46.1253;5.1838;A1B;H3;-1.15;
9248;46.1227;5.2872;A1B;H3;-1.15;
9249;46.1199;5.3907;A1B;H3;-1.45;
9250;46.1171;5.4941;A1B;H3;-1.44;
9251;46.1142;5.5975;A1B;H3;-1.48;
9252;46.1111;5.7009;A1B;H3;-1.49;
9253;46.108;5.8043;A1B;H3;-1.26;
9254;46.1048;5.9076;A1B;H3;-1.17;
9255;46.1015;6.011;A1B;H3;-1.17;
9256;46.098;6.1144;A1B;H3;-1.17;
9257;46.0945;6.2177;A1B;H3;-1.17;
9258;46.0909;6.321;A1B;H3;-1.17;
9259;46.0872;6.4243;A1B;H3;-1.6;
9260;46.0835;6.5276;A1B;H3;-1.59;
9261;46.0796;6.6309;A1B;H3;-1.61;
9262;46.0756;6.7342;A1B;H3;-1.6;
9263;46.0715;6.8374;A1B;H3;-1.53;
9327;46.1733;-1.3428;A1B;H3;-1.93;
9329;46.1799;-1.1358;A1B;H3;-1.92;
9330;46.183;-1.0322;A1B;H3;-2.26;
9331;46.186;-0.9287;A1B;H3;-2.26;
9332;46.189;-0.8252;A1B;H3;-2.26;
9333;46.1918;-0.7216;A1B;H3;-2.26;
9334;46.1946;-0.618;A1B;H3;-2.23;
9335;46.1972;-0.5145;A1B;H3;-2.23;
9336;46.1998;-0.4109;A1B;H3;-2.23;
9337;46.2023;-0.3073;A1B;H3;-2.23;
9338;46.2046;-0.2037;A1B;H3;-2.13;
9339;46.2069;-0.1001;A1B;H3;-2.13;
9340;46.2091;0.0036;A1B;H3;-2.13;
9341;46.2112;0.1072;A1B;H3;-2.28;
9342;46.2132;0.2108;A1B;H3;-2.28;
9343;46.2151;0.3145;A1B;H3;-2.28;
9344;46.2169;0.4181;A1B;H3;-2.27;
9345;46.2186;0.5218;A1B;H3;-2.27;
9346;46.2202;0.6255;A1B;H3;-2.27;
9347;46.2217;0.7291;A1B;H3;-2.07;
9348;46.2232;0.8328;A1B;H3;-2.2;
9349;46.2245;0.9365;A1B;H3;-2.2;
9350;46.2257;1.0402;A1B;H3;-2.2;
9351;46.2269;1.1439;A1B;H3;-2.2;
9352;46.2279;1.2476;A1B;H3;-2.19;
9353;46.2289;1.3513;A1B;H3;-2.19;
9354;46.2297;1.455;A1B;H3;-1.64;
9355;46.2305;1.5587;A1B;H3;-1.64;
9356;46.2311;1.6624;A1B;H3;-1.64;
9357;46.2317;1.7661;A1B;H3;-1.6;
9358;46.2322;1.8698;A1B;H3;-1.6;
9359;46.2326;1.9735;A1B;H3;-1.67;
9360;46.2329;2.0772;A1B;H3;-1.67;
9361;46.233;2.181;A1B;H3;-1.67;
9362;46.2331;2.2847;A1B;H3;-1.63;
9363;46.2331;2.3884;A1B;H3;-1.63;
9364;46.233;2.4921;A1B;H3;-1.4;
9365;46.2329;2.5958;A1B;H3;-1.4;
9366;46.2326;2.6996;A1B;H3;-1.39;
9367;46.2322;2.8033;A1B;H3;-1.39;
9368;46.2317;2.907;A1B;H3;-0.88;
9369;46.2311;3.0107;A1B;H3;-1.17;
9370;46.2305;3.1144;A1B;H3;-1.18;
9371;46.2297;3.2181;A1B;H3;-0.83;
9372;46.2289;3.3218;A1B;H3;-0.83;
9373;46.2279;3.4255;A1B;H3;-0.83;
9374;46.2269;3.5292;A1B;H3;-0.83;
9375;46.2257;3.6329;A1B;H3;-0.94;
9376;46.2245;3.7366;A1B;H3;-0.94;
9377;46.2232;3.8403;A1B;H3;-0.53;
9378;46.2218;3.9439;A1B;H3;-1.25;
9379;46.2202;4.0476;A1B;H3;-1.25;
9380;46.2186;4.1513;A1B;H3;-1;
9381;46.2169;4.2549;A1B;H3;-1;
9382;46.2151;4.3586;A1B;H3;-0.99;
9383;46.2132;4.4622;A1B;H3;-1.21;
9384;46.2112;4.5659;A1B;H3;-1.2;
9385;46.2091;4.6695;A1B;H3;-1.03;
9386;46.2069;4.7731;A1B;H3;-1;
9387;46.2047;4.8768;A1B;H3;-1.16;
9388;46.2023;4.9804;A1B;H3;-1.16;
9389;46.1998;5.084;A1B;H3;-1.16;
9390;46.1973;5.1875;A1B;H3;-1.15;
9391;46.1946;5.2911;A1B;H3;-1.14;
9392;46.1919;5.3947;A1B;H3;-1.45;
9393;46.189;5.4982;A1B;H3;-1.44;
9394;46.1861;5.6018;A1B;H3;-1.49;
9395;46.183;5.7053;A1B;H3;-1.49;
9396;46.1799;5.8088;A1B;H3;-1.48;
9397;46.1767;5.9123;A1B;H3;-1.26;
9398;46.1734;6.0158;A1B;H3;-1.17;
9400;46.1664;6.2228;A1B;H3;-1.17;
9401;46.1628;6.3263;A1B;H3;-1.17;
9402;46.1591;6.4297;A1B;H3;-1.6;
9403;46.1553;6.5331;A1B;H3;-1.58;
9404;46.1514;6.6366;A1B;H3;-1.59;
9405;46.1475;6.74;A1B;H3;-1.55;
9472;46.2518;-1.1403;A1B;H3;-1.93;
9473;46.2549;-1.0367;A1B;H3;-2.26;
9474;46.2579;-0.933;A1B;H3;-2.26;
9475;46.2609;-0.8293;A1B;H3;-2.26;
9476;46.2637;-0.7256;A1B;H3;-2.23;
9477;46.2665;-0.6219;A1B;H3;-2.23;
9478;46.2692;-0.5182;A1B;H3;-2.23;
9479;46.2717;-0.4145;A1B;H3;-2.23;
9480;46.2742;-0.3108;A1B;H3;-2.23;
9481;46.2766;-0.207;A1B;H3;-2.13;
9482;46.2789;-0.1033;A1B;H3;-2.13;
9483;46.281;0.0005;A1B;H3;-2.13;
9484;46.2831;0.1043;A1B;H3;-2.28;
9485;46.2851;0.208;A1B;H3;-2.28;
9486;46.287;0.3118;A1B;H3;-2.27;
9487;46.2888;0.4156;A1B;H3;-2.27;
9488;46.2906;0.5194;A1B;H3;-2.27;
9489;46.2922;0.6232;A1B;H3;-2.27;
9490;46.2937;0.727;A1B;H3;-2.08;
9491;46.2951;0.8308;A1B;H3;-2.07;
9492;46.2965;0.9346;A1B;H3;-2.07;
9493;46.2977;1.0385;A1B;H3;-2.2;
9494;46.2988;1.1423;A1B;H3;-2.2;
9495;46.2999;1.2461;A1B;H3;-2.19;
9496;46.3008;1.35;A1B;H3;-2.19;
9497;46.3017;1.4538;A1B;H3;-2.2;
9498;46.3024;1.5577;A1B;H3;-1.64;
9499;46.3031;1.6615;A1B;H3;-1.64;
9500;46.3037;1.7653;A1B;H3;-1.64;
9501;46.3042;1.8692;A1B;H3;-1.64;
9502;46.3045;1.973;A1B;H3;-1.64;
9503;46.3048;2.0769;A1B;H3;-1.63;
9504;46.305;2.1808;A1B;H3;-1.62;
9505;46.3051;2.2846;A1B;H3;-1.63;
9506;46.3051;2.3885;A1B;H3;-1.62;
9507;46.305;2.4923;A1B;H3;-1.4;
9508;46.3048;2.5962;A1B;H3;-1.16;
9509;46.3045;2.7;A1B;H3;-1.41;
9510;46.3042;2.8039;A1B;H3;-1.41;
9511;46.3037;2.9077;A1B;H3;-1.17;
9512;46.3031;3.0116;A1B;H3;-1.17;
9513;46.3025;3.1154;A1B;H3;-1.17;
9514;46.3017;3.2193;A1B;H3;-0.83;
9515;46.3008;3.3231;A1B;H3;-0.83;
9516;46.2999;3.4269;A1B;H3;-0.83;
9517;46.2988;3.5308;A1B;H3;-0.83;
9518;46.2977;3.6346;A1B;H3;-0.83;
9519;46.2965;3.7384;A1B;H3;-0.94;
9520;46.2951;3.8423;A1B;H3;-1.45;
9521;46.2937;3.9461;A1B;H3;-1.25;
9522;46.2922;4.0499;A1B;H3;-1.25;
9523;46.2906;4.1537;A1B;H3;-1;
9524;46.2889;4.2575;A1B;H3;-1;
9525;46.2871;4.3613;A1B;H3;-1;
9526;46.2852;4.4651;A1B;H3;-0.99;
9527;46.2832;4.5688;A1B;H3;-1;
9528;46.2811;4.6726;A1B;H3;-1.21;
9529;46.2789;4.7764;A1B;H3;-1;
9530;46.2766;4.8801;A1B;H3;-1.16;
9531;46.2742;4.9838;A1B;H3;-1.16;
9532;46.2718;5.0876;A1B;H3;-1.16;
9533;46.2692;5.1913;A1B;H3;-1.16;
9534;46.2665;5.295;A1B;H3;-1.15;
9535;46.2638;5.3987;A1B;H3;-1.45;
9536;46.2609;5.5024;A1B;H3;-1.45;
9537;46.258;5.6061;A1B;H3;-1.44;
9538;46.2549;5.7098;A1B;H3;-1.48;
9539;46.2518;5.8134;A1B;H3;-1.49;
9540;46.2486;5.9171;A1B;H3;-1.49;
9541;46.2453;6.0207;A1B;H3;-1.26;
9544;46.2347;6.3315;A1B;H3;-1.17;
9545;46.231;6.4351;A1B;H3;-1.61;
9546;46.2272;6.5387;A1B;H3;-1.6;
9547;46.2233;6.6422;A1B;H3;-1.6;
9548;46.2193;6.7458;A1B;H3;-1.55;
9614;46.3204;-1.2487;A1B;H3;-1.67;
9615;46.3237;-1.1449;A1B;H3;-1.79;
9616;46.3268;-1.0411;A1B;H3;-2.26;
9617;46.3299;-0.9373;A1B;H3;-2.26;
9618;46.3328;-0.8335;A1B;H3;-1.79;
9619;46.3357;-0.7297;A1B;H3;-1.79;
9620;46.3384;-0.6258;A1B;H3;-1.79;
9621;46.3411;-0.522;A1B;H3;-2.23;
9622;46.3437;-0.4181;A1B;H3;-2.23;
9623;46.3461;-0.3143;A1B;H3;-2.23;
9624;46.3485;-0.2104;A1B;H3;-2.23;
9625;46.3508;-0.1065;A1B;H3;-2.13;
9626;46.353;-0.0026;A1B;H3;-2.13;
9627;46.3551;0.1013;A1B;H3;-2.28;
9628;46.3571;0.2052;A1B;H3;-2.27;
9629;46.359;0.3091;A1B;H3;-2.27;
9630;46.3608;0.4131;A1B;H3;-2.27;
9631;46.3625;0.517;A1B;H3;-2.27;
9632;46.3641;0.6209;A1B;H3;-2.27;
9633;46.3657;0.7249;A1B;H3;-2.08;
9634;46.3671;0.8288;A1B;H3;-2.08;
9635;46.3684;0.9328;A1B;H3;-2.08;
9636;46.3697;1.0368;A1B;H3;-2.08;
9637;46.3708;1.1407;A1B;H3;-2.07;
9638;46.3718;1.2447;A1B;H3;-2.43;
9639;46.3728;1.3487;A1B;H3;-2.19;
9640;46.3737;1.4526;A1B;H3;-2.42;
9641;46.3744;1.5566;A1B;H3;-1.64;
9642;46.3751;1.6606;A1B;H3;-1.64;
9643;46.3757;1.7646;A1B;H3;-1.64;
9644;46.3761;1.8686;A1B;H3;-1.64;
9645;46.3765;1.9726;A1B;H3;-1.63;
9646;46.3768;2.0766;A1B;H3;-1.63;
9647;46.377;2.1806;A1B;H3;-1.63;
9648;46.3771;2.2845;A1B;H3;-1.4;
9649;46.3771;2.3885;A1B;H3;-1.4;
9650;46.377;2.4925;A1B;H3;-1.42;
9651;46.3768;2.5965;A1B;H3;-1.16;
9652;46.3765;2.7005;A1B;H3;-1.41;
9653;46.3761;2.8045;A1B;H3;-0.65;
9654;46.3757;2.9085;A1B;H3;-1.18;
9655;46.3751;3.0125;A1B;H3;-1.17;
9656;46.3744;3.1165;A1B;H3;-1.17;
9657;46.3737;3.2204;A1B;H3;-1.18;
9658;46.3728;3.3244;A1B;H3;-0.83;
9659;46.3719;3.4284;A1B;H3;-0.83;
9660;46.3708;3.5324;A1B;H3;-0.83;
9661;46.3697;3.6363;A1B;H3;-0.83;
9662;46.3684;3.7403;A1B;H3;-1.45;
9663;46.3671;3.8442;A1B;H3;-1.45;
9664;46.3657;3.9482;A1B;H3;-1.45;
9665;46.3641;4.0521;A1B;H3;-1.25;
9666;46.3625;4.1561;A1B;H3;-1;
9667;46.3608;4.26;A1B;H3;-1;
9668;46.359;4.3639;A1B;H3;-1;
9669;46.3571;4.4679;A1B;H3;-1;
9670;46.3551;4.5718;A1B;H3;-1;
9671;46.353;4.6757;A1B;H3;-1;
9672;46.3508;4.7796;A1B;H3;-0.99;
9673;46.3485;4.8835;A1B;H3;-1.16;
9674;46.3462;4.9873;A1B;H3;-1.16;
9675;46.3437;5.0912;A1B;H3;-1.16;
9676;46.3411;5.1951;A1B;H3;-1.16;
9677;46.3385;5.2989;A1B;H3;-1.15;
9678;46.3357;5.4028;A1B;H3;-1.38;
9679;46.3328;5.5066;A1B;H3;-1.38;
9680;46.3299;5.6104;A1B;H3;-1.38;
9681;46.3269;5.7142;A1B;H3;-1.33;
9682;46.3237;5.818;A1B;H3;-1.34;
9683;46.3205;5.9218;A1B;H3;-1.34;
9684;46.3171;6.0256;A1B;H3;-1.49;
9687;46.3066;6.3368;A1B;H3;-1.17;
9688;46.3029;6.4405;A1B;H3;-1.17;
9689;46.2991;6.5442;A1B;H3;-1.61;
9690;46.2952;6.6479;A1B;H3;-1.61;
9691;46.2912;6.7516;A1B;H3;-1.58;
9755;46.3856;-1.4613;A1B;H3;-1.67;
9756;46.389;-1.3574;A1B;H3;-1.79;
9757;46.3923;-1.2535;A1B;H3;-1.79;
9758;46.3956;-1.1495;A1B;H3;-1.79;
9759;46.3987;-1.0456;A1B;H3;-1.79;
9760;46.4018;-0.9417;A1B;H3;-1.79;
9761;46.4047;-0.8377;A1B;H3;-1.79;
9762;46.4076;-0.7337;A1B;H3;-1.79;
9763;46.4103;-0.6298;A1B;H3;-1.79;
9764;46.413;-0.5258;A1B;H3;-2.23;
9765;46.4156;-0.4218;A1B;H3;-2.23;
9766;46.4181;-0.3178;A1B;H3;-2.23;
9767;46.4204;-0.2138;A1B;H3;-2.23;
9768;46.4227;-0.1097;A1B;H3;-1.88;
9769;46.4249;-0.0057;A1B;H3;-2.14;
9770;46.427;0.0983;A1B;H3;-2.14;
9771;46.429;0.2024;A1B;H3;-2.14;
9772;46.4309;0.3064;A1B;H3;-2.27;
9773;46.4327;0.4105;A1B;H3;-2.27;
9774;46.4345;0.5146;A1B;H3;-2.27;
9775;46.4361;0.6187;A1B;H3;-2.27;
9776;46.4376;0.7227;A1B;H3;-2.08;
9777;46.439;0.8268;A1B;H3;-2.08;
9778;46.4404;0.9309;A1B;H3;-2.08;
9779;46.4416;1.035;A1B;H3;-2.08;
9780;46.4428;1.1391;A1B;H3;-2.08;
9781;46.4438;1.2432;A1B;H3;-2.44;
9782;46.4448;1.3474;A1B;H3;-2.44;
9783;46.4456;1.4515;A1B;H3;-2.43;
9784;46.4464;1.5556;A1B;H3;-2.42;
9785;46.4471;1.6597;A1B;H3;-2.42;
9786;46.4476;1.7638;A1B;H3;-2.42;
9787;46.4481;1.868;A1B;H3;-2.42;
9788;46.4485;1.9721;A1B;H3;-2.42;
9789;46.4488;2.0762;A1B;H3;-2.42;
9790;46.449;2.1803;A1B;H3;-1.43;
9791;46.4491;2.2845;A1B;H3;-1.41;
9792;46.4491;2.3886;A1B;H3;-1.41;
9793;46.449;2.4927;A1B;H3;-1.42;
9794;46.4488;2.5969;A1B;H3;-1.16;
9795;46.4485;2.701;A1B;H3;-1.42;
9796;46.4481;2.8051;A1B;H3;-0.65;
9797;46.4476;2.9092;A1B;H3;-1.18;
9798;46.4471;3.0134;A1B;H3;-1.17;
9799;46.4464;3.1175;A1B;H3;-1.17;
9800;46.4456;3.2216;A1B;H3;-1.18;
9801;46.4448;3.3257;A1B;H3;-0.83;
9802;46.4438;3.4298;A1B;H3;-0.83;
9803;46.4428;3.5339;A1B;H3;-0.83;
9804;46.4416;3.638;A1B;H3;-1.45;
9805;46.4404;3.7421;A1B;H3;-1.45;
9806;46.4391;3.8462;A1B;H3;-1.45;
9807;46.4376;3.9503;A1B;H3;-1.45;
9808;46.4361;4.0544;A1B;H3;-1.25;
9809;46.4345;4.1585;A1B;H3;-1.25;
9810;46.4328;4.2626;A1B;H3;-1;
9811;46.431;4.3666;A1B;H3;-1;
9812;46.4291;4.4707;A1B;H3;-1;
9813;46.4271;4.5747;A1B;H3;-1;
9814;46.425;4.6788;A1B;H3;-1;
9815;46.4228;4.7828;A1B;H3;-0.99;
9816;46.4205;4.8868;A1B;H3;-1.16;
9817;46.4181;4.9909;A1B;H3;-1.16;
9818;46.4156;5.0949;A1B;H3;-1.16;
9819;46.413;5.1989;A1B;H3;-1.16;
9820;46.4104;5.3028;A1B;H3;-1.39;
9821;46.4076;5.4068;A1B;H3;-1.38;
9822;46.4048;5.5108;A1B;H3;-1.38;
9823;46.4018;5.6147;A1B;H3;-1.37;
9824;46.3988;5.7187;A1B;H3;-1.37;
9825;46.3956;5.8226;A1B;H3;-1.33;
9826;46.3924;5.9265;A1B;H3;-1.34;
9827;46.389;6.0304;A1B;H3;-1.49;
9828;46.3856;6.1343;A1B;H3;-1.25;
9831;46.3748;6.4459;A1B;H3;-1.17;
9832;46.371;6.5498;A1B;H3;-1.17;
9833;46.3671;6.6536;A1B;H3;-1.6;
9834;46.3631;6.7574;A1B;H3;-1.6;
9896;46.4503;-1.6743;A1B;H3;-1.67;
9897;46.4539;-1.5703;A1B;H3;-1.67;
9898;46.4575;-1.4663;A1B;H3;-1.54;
9899;46.4609;-1.3623;A1B;H3;-1.79;
9900;46.4642;-1.2582;A1B;H3;-1.79;
9901;46.4675;-1.1542;A1B;H3;-1.79;
9902;46.4706;-1.0501;A1B;H3;-1.79;
9903;46.4737;-0.946;A1B;H3;-1.79;
9904;46.4766;-0.8419;A1B;H3;-1.79;
9905;46.4795;-0.7378;A1B;H3;-1.79;
9906;46.4823;-0.6337;A1B;H3;-1.79;
9907;46.4849;-0.5296;A1B;H3;-2.23;
9908;46.4875;-0.4254;A1B;H3;-1.88;
9909;46.49;-0.3213;A1B;H3;-1.88;
9910;46.4924;-0.2171;A1B;H3;-1.88;
9911;46.4947;-0.113;A1B;H3;-1.88;
9912;46.4969;-0.0088;A1B;H3;-1.88;
9913;46.499;0.0954;A1B;H3;-2.14;
9914;46.501;0.1996;A1B;H3;-2.14;
9915;46.5029;0.3038;A1B;H3;-2.27;
9916;46.5047;0.408;A1B;H3;-2.27;
9917;46.5064;0.5122;A1B;H3;-2.27;
9918;46.508;0.6164;A1B;H3;-2.27;
9919;46.5096;0.7206;A1B;H3;-2.08;
9920;46.511;0.8248;A1B;H3;-2.08;
9921;46.5123;0.9291;A1B;H3;-2.08;
9922;46.5136;1.0333;A1B;H3;-2.08;
9923;46.5147;1.1375;A1B;H3;-2.56;
9924;46.5158;1.2418;A1B;H3;-2.56;
9925;46.5167;1.346;A1B;H3;-2.56;
9926;46.5176;1.4503;A1B;H3;-2.43;
9927;46.5184;1.5545;A1B;H3;-2.43;
9928;46.519;1.6588;A1B;H3;-2.43;
9929;46.5196;1.7631;A1B;H3;-2.42;
9930;46.5201;1.8673;A1B;H3;-2.42;
9931;46.5205;1.9716;A1B;H3;-2.42;
9932;46.5208;2.0759;A1B;H3;-2.42;
9933;46.5209;2.1801;A1B;H3;-2.42;
9934;46.521;2.2844;A1B;H3;-1.44;
9935;46.521;2.3887;A1B;H3;-1.44;
9936;46.5209;2.4929;A1B;H3;-1.42;
9937;46.5208;2.5972;A1B;H3;-1.17;
9938;46.5205;2.7015;A1B;H3;-0.65;
9939;46.5201;2.8057;A1B;H3;-0.65;
9940;46.5196;2.91;A1B;H3;-0.65;
9941;46.519;3.0143;A1B;H3;-1.18;
9942;46.5184;3.1185;A1B;H3;-1.18;
9943;46.5176;3.2228;A1B;H3;-0.65;
9944;46.5167;3.327;A1B;H3;-1.45;
9945;46.5158;3.4313;A1B;H3;-1.45;
9946;46.5147;3.5355;A1B;H3;-1.45;
9947;46.5136;3.6398;A1B;H3;-1.45;
9948;46.5124;3.744;A1B;H3;-1.45;
9949;46.511;3.8482;A1B;H3;-1.45;
9950;46.5096;3.9525;A1B;H3;-1.25;
9951;46.5081;4.0567;A1B;H3;-1.25;
9952;46.5064;4.1609;A1B;H3;-1.25;
9953;46.5047;4.2651;A1B;H3;-1;
9954;46.5029;4.3693;A1B;H3;-1;
9955;46.501;4.4735;A1B;H3;-1;
9956;46.499;4.5777;A1B;H3;-1.01;
9957;46.4969;4.6819;A1B;H3;-1.01;
9958;46.4947;4.7861;A1B;H3;-0.99;
9959;46.4924;4.8902;A1B;H3;-1;
9960;46.49;4.9944;A1B;H3;-1.16;
9961;46.4876;5.0985;A1B;H3;-1.25;
9962;46.485;5.2027;A1B;H3;-1.25;
9963;46.4823;5.3068;A1B;H3;-1.25;
9964;46.4795;5.4109;A1B;H3;-1.38;
9965;46.4767;5.515;A1B;H3;-1.38;
9966;46.4737;5.6191;A1B;H3;-1.38;
9967;46.4707;5.7232;A1B;H3;-1.37;
9968;46.4675;5.8272;A1B;H3;-1.34;
9969;46.4643;5.9313;A1B;H3;-1.34;
9970;46.4609;6.0353;A1B;H3;-1.34;
10038;46.5185;-1.7838;A1B;H3;-1.67;
10039;46.5222;-1.6796;A1B;H3;-1.54;
10040;46.5258;-1.5755;A1B;H3;-1.54;
10041;46.5294;-1.4713;A1B;H3;-1.54;
10042;46.5328;-1.3672;A1B;H3;-1.54;
10043;46.5361;-1.263;A1B;H3;-1.54;
10044;46.5394;-1.1588;A1B;H3;-1.79;
10045;46.5425;-1.0546;A1B;H3;-1.79;
10046;46.5456;-0.9504;A1B;H3;-1.79;
10047;46.5486;-0.8461;A1B;H3;-1.54;
10048;46.5514;-0.7419;A1B;H3;-1.54;
10049;46.5542;-0.6376;A1B;H3;-1.68;
